content,score
"Baru install, tapi tampilannya kok aneh ya. Tidak ketemu utk scan barcode, tiap close mau masuk lagi yg muncul tampilan 'Syarat penggunaan &kebijakan privasi', tapi tidak ada tombol next, sudah centang persetujuan tidak ada respon apapun. Udah instal ulang pun sama saja.",1
"Tolong solusi untuk masuk bagian setujui yang benar benar tidak bisa masuk dikasih di halaman utama, sebagai perbaikan sementara, terimakasih (Tolong secepatnya ya! aplikasi ini banyak yang butuh, dan penggunanya gak semua yang punya layar besar) Semangat untuk kembangkan Aplikasinya Ya🖒",3
"Saya daftar vaksin di aplikasi ini kok setelah menunggu kode OTP yg dikirim melalui nomor yg didaftarkan tak kunjung masuk, malah masuknya ke gmail, setelah dimasukkan kode OTP yg dr gmail tulisannya selalu ""INTERNAL SERVER ERROR"" ini maksudnya gimana? Bukannya mempermudah malah membuat jengkel kehidupan yang sulit. Bukankah kami (masyarakat) disarankan untuk mendownload aplikasi pedulilindungi, setelah didownload ternyata tidak bermanfaat bagi saya😏",1
Pak tolong diganti/p3cat programer yg buat aplikasi lindungi ini. Masa mau input tgl lahir back kebelakang tidak bisa di ketik harus di ketuk layar terusssssssssss......samape ketemu tahun kelahiran kita. Sdh capek capek ketemu eh ga masuk. Ulang lagi. Haedeeeh....mohon cari progremer yg mampu merubahnya utk memudahkan input data.,1
"Input tgl aja susah bgt, pdhl yg ditulis udah bnar tapi ga muncul, tolonglah diperbaiki, apk inikan skrg ktnya penting,kmn2 hrs dibuka tapi pas scan code disuruh lengkapi data, pas lengkapi data input tgl lahir aja dibuat susah. Pdhl udah bener.",4
"nik sudah diinput, tapi setelah tanggal lahir di input, data tidak masuk dan pointer kembali di nik. data tidak dapat disave partial, munkin error difield data? mohon diperbaiki, soale di cek di qr code sertifikat vaksin bisa, namun aplikasi ini jadi menyulitkan hidup.🤓",3
Tolong diperbaiki masalah Pencarian lokasi nya. Karna tidak akurat dan tidak realtime yang mengakibatkan hardware gps hp searching terus tanpa henti dan efek nya menguras baterai hp. Solusi sementara perizinan gps saya non aktifkan supaya tidak menguras baterai hp,3
"Ga praktis!! Buat saya aplikasi ini makan memori, krn hrs hapus-install-hapus-install berkali-kali, ga bisa otomatis kelacak privacy locationnya. Pdhl GPS di HP sll nyala, ga pernah mati. Tp setiap pindah tempat yg butuh scan QR Code, hrs dihapus dlu aplikasinya trs install ulang baru bisa kelacak privacy locationnya & baru bisa di tap ke QR code yg baru.",2
"Perlu ditingkatkan lagi, berganti bulan hilang semua data terakhir kali test, sebagai syarat penerbangan swab 29 Sept, Tanggal 1 Okt sudah tidak tampil riwayat Testnya padahal disitu tertera 30Hari terakhir. Mudah2an tidak ada kendala nanti saat check in.",1
"Dear tim developer aplikasi peduli lindungi Ui dah bagus dan simpel, jadi mudah digunakan. tapi muncul kendala dihape saya samsung a50, izin akses lokasi harus disetting ke ""izinkan sepanjang waktu"" kalo ndk gitu aplikasi ndk mau jalan. Hal ini menyebabkan gpsku tracking terus, batre jadi cepet habis. Tolong diperbaiki bug apps ini, sehingga bisa gunakan gps saat aplikasi digunakan saja ndk real time setiap waktu. Trimakasih",4
"Mohon untuk diperbaiki aplikasinya, mau download sertifikat vaksin malah loding terus ga bisa nampil tu sertifikat. Uah pake data selular maupun wifi masih tetap sama.. sedangkan untuk buka aplikasi lain lancan² aja. Terima kasih",2
"Banyak bug, nyoba daftar eh registrasinya gagal, nyoba masuk pake nomer yg terdaftar saat vaksin malah user tidak ditemukan. Masa sih aplikasi yg kerjasama dgn pemerintah se ecek2 ini :(( ga di testing dulu apa ya aplikasinya? Langsung launching aja gitu. Wah kalo ini dijadiin tugas akhir, aplikasinya masih banyak bug pas sidang kayaknya udah dibantai sama penguji 😭😭😭 Bintang 1 dulu, kalo ga ada bug lagi naik ke bintang 5 Edit: saya kasih bintang 5, sudah bisa daftar dan login",5
Ini gman ni kok sudah terdaftar ...pas cek sertifikat di aplikasi ini gak muncul .apa emang lagi error atau gmn ....tolong donk perbaikan nya ....soalnya sangat kesulitan saat akan bepergian ... untuk menunjukkan sertifikat vaksin di aplikasi ini itu gak muncul hadeh Tolong tingkat kan lagi:(,3
"Menurutku lumayan sih ,gk terlalu rumit penggunaanya,buat yg familiar dg gadget ya fine saja,cm buat pengguna awam perlu ada tutor dan bimbingan terutama ketika daftar. Yg terpenting data kita Aman itu saja,soalnya no hp dan nik tersimpan semua.",4
Ini bagaimana kah? Emangnya harus selalu buka aplikasinya di daftar ber ulang² baru muncul tanda sertifikat atau bagaimana???😡 Emang nggak permanen tersimpan masuk dalam apknya kah? Masa NIK harus selalu di kasih masuk tapi terus nggak tersimpan... Ngebug Ini😡,1
"Banyak bug nya, saat cek status vaksin, setelah input nik & nama terus klik Sertifikat vaksin, aplikasinya malah keluar sendiri, terus waktu mau daftar chapta nya terlalu ribet, dan slow respon saat klik ini klik itu... Bikin gak nyamanlah pokonya...",2
"Sebenarnya aplikasi yg bagus tp sayang belum kesiapan aparatnya shg respon lambat utk error sistem, error data, error jaringan, update lokasi msh bagus sblm update aplikasi. Perbaikan aplikasi malah tambah errornya Ini ms sdh kritis/sangat perlu tp lambat responnya. Tlg diperbaiki",2
"Mohon segera diperbaiki, masa nggk bisa sih lokasi nya, malah selalu soal privasi soal lokasi.. sudah diaktifkan izinkan selalu malah balik terus ke izinkan saat dijalankan saja.. sudah restart device beberapa kali, hasilnya sama saja.. gimana ini developernya, apa bayarannya kurang atau setengah - setengah? Mohon segera diperbaiki",1
"Mohon bantu disampaikan ke bagian yang terkait. Saya sudah email tapi ga bisa terkirim karena email kominfo over kuota. Chat instagram ga ada respon Saya mengalami kendala setelah install aplikasi pedulilindungi di hp saya Vivo Y12 yaitu Aplikasi mendeteksi lokasi saya berasal dari lokasi buatan.  Aplikasi fakegps sudah saya uninstall dan mode pengembangan sudah OFF, masih tetap terdeteksi lokasi buatan. Padahal saya cek di google map, lokasi saya sesuai yang sebenarnya. Mohon bantuannya🙏",1
"Sudah melakukan vaksin dan terdaftar,,tapi ketika klik mau lihat sertifikat bukan sertifikat yang muncul malah keterangannya ""periksa""..di ulang lg beberapa x masukin data,,di klik lagi..begthu lagi,,bikin kesel z,,data tdk valid...aplikasi tdk berfungsi dng baik",1
"! Bug. Bolak balik daftar pake email + hp, cuma sampe tampilan luar doang ga bisa masuk. ! Tampilan terlalu minimalis dan bertumpuk2. Masa ngetik tertutup sama papan persetujuan persyaratan.(?) MOHON SEGERA DIPERBAIKI KARENA SEDANG SANGAT DIBUTUHKAN BANYAK PENGGUNA",1
"Dear developer. Tolong diperbaiki kembali sistemnya. Knpa nulis tanggal susah sekali dan gagal berulangkali, saran saya sistem di tanggalnya harus bisa editing (manual), percuma opsi otomatis kl untuk nyari tahun, bln & thn aja harus nyari arah kanan dan kiri bikin ribet dan lama proses pembuatan akunnya.",1
"Saya sering perjalanan luar kota mendampingi pejabat, pejabat ini input ehac nya pakai hp saya. Masalahnya misal mendampingi A, ada data ehac saya dan A, nah pas mendampingi B, data ehac A terus muncul, mengitu juga kalau mendampingi A lagi, data ehac B muncul lagi. Mungkin app nya perlu update di tambah menu enable untuk data yg tidak dipakai, tanpa harus menghapusnya. Terima kasih",3
"Setelah berubah jadi ""satu sehat"", ketika mau masuk, setelah input nomer HP disuruh register, ketika register muncul pop up nomer sudah terdaftar (number already exist). Mohon diperbaiki kembali, seharusnya yang sudah punya akun peduli lindungi tinggal migrasi saja dan masuk dengan akun peduli lindungi.",1
"Semenjak pembaruan, kenapa aplikasinya tidak bisa dibuka ? Sudah hapus data/cache, restart hp, sampe uninstal aplikasi satusehat tp tetap tidak terbuka . Padahal kuota dan jaringan ada tp tetap notifikasi layar tidak ada koneksi . Asu ! Saya butuh tiket booster dan fitur²nya d pergunakan untuk mengetahui segala hal tentang covid dr status vaksin dll . Tolong perbaiki . Pembaruan aplikasi d peruntukan untuk aplikasi lebih baik lagi .",1
"selasa 26/10/2021 pagi aplikasi pedulilindungi di hp saya masih berjalan normal . tiba tiba siangnya tertulis ""sayangnya plukasi telah berakhir"". Saya coba keluar aplikasi trus masuk lagi, disaat saya BUKA, lalu tekan *warga indonesia, lalu masuk halaman syrat penggunaan dan kebijakan privasi. saya centang, lalu TIDAK ADA bacaan/tekan & SAYA SETUJUI. sampai disitu sudah tidak respon. mohon dibantu pencerahannya",3
"Tiba2 Update Sendiri,, tiba2 STUCK di Logo Awal,, ga bisa di apa2in.. Sudah ke Pengaturan App, Sudah Clear Catche, Sudah Hapus Data DLL seperti yg di sarankan.. Sudah Restart HP.. dan saat Klik Apk nya lagi, Tetap STUCK DI LOGO.. Padalah dari Sistem OS Android,, Notifnya Support.. Sangat Membingungkan dan Menyusahkan..",1
"Aplikasi gembel ga bisa di buka perbaiki segera, aplikasi peduli lindungi lebih baik dari aplikasi baru ini. Akun keluar dan harus login ulang dan tidak bisa longin dengan no hp, eror terus ga masuk masuk, email juga padahal udah terdaftar mas longin tulisan tidak terdaftar, lu mempersulit banget dasar",1
"Tolong perbaiki, aplikasi penting tapi kinerjanya jelek. Kuota penuh, jaringan full & wifi bagus keterangan di aplikasi tidak ada jarinya terus. Edit tgl 11/07/21 Kenapa sertifikat vaksinasi saya belum muncul di web, aplikasi peduli lindungi dan saya jga belum menerima SMS link sertifikat. Tolong saya butuh sertifikat sudah komplain via emial tidak ada respon, telpon ke 119 selalu terputus, DM di instagram tdia ada respon. Di mana pos pengaduanya? Terimakasih",1
"Keluhan saya menggunakan aplikasi ini antara lain : -CAPTCHA nya sungguh menyebalkan, sudah memilih gambar yang benar eh malah mengisi Captcha lagi -Captcha sudah centang yang menandakan sudah benar, tetapi saat di klik klaim malah terdapat tulisan captcha salah -percobaan kesekian kali, captcha udah benar, saat diklik klaim malah muncul tulisan ""too many attempts, please return tommorow""? Tulisan ini benar2 membuat saya emosi dan mungkin banyak orang emosi karena hal ini. Tolong perbaiki!",2
"Bintang 2 dulu ya, saya baru instal aplikasi ini, aku kira mudah untuk mendaftarkan diri untuk vaksinasi tpi malah ada yg aneh, saya sdah registrasi sesuai NIK dan No HP. Namun gak bisa dan diarahkan call ke 119 extention 9 sdh masuk koq tlpon diriject.",2
"Baru instal, mau lihat fungsinya apa aja udah ga bisa login alasan jaringan lah. Pingin bandingin dengan eHAC yg udah ada, kenapa ga dijadikan satu saja fungsi yg ingin ditambahkan fitur link data hasil tes covid-19 daripada habisin duit negara terus gini.",1
"Gak bisa scan, infonya blm chekout, bingung cara chekoutnya karna dihalaman awal gak tampil status checkin. Notifikasi hilang dan coba gpsnya ada menu refresh saat checkin, supaya tidak diluar area terus, saya harus buka google maps untuk refresh gps.",2
"Aplikasinya dibutuhin buat syarat masuk ke fasilitas public tapi mau lengkapi data sesuai NIK khususnya pas kolom tanggal lahir gagal terus, dan yang ngalamin hal kaya gini bukan saya sendiri,ternyata banyak pengguna yanga ngalamin kendala yang sama. Udah coba email ke layanan pengaduannya ga ada tanggapan.",1
"Hallo.. sorry banget menurutku aplikasi pedulilindungi perlu ditingkatkan lagi ya 🙏 terutama untuk radius nya, lokasi nya, sama data"" yg udh diisi SPT nik no hp, kenapa bisa tbtb ilang gtu aja ya Allah 🥺 mana tiap hari kalo mau kerja masuk mall wajib scan barcode pake apk ini. Kalo ga gtu ga bs. Jd kalo emang tujuan pake apk ini untuk mempermudah masyarakat, tolong ditingkatkan. Supaya masyarakat benar"" merasa dipermudah bukan dipersulit. 🙏 Thanks.",2
"Aplikasi tidak dilakukan pengecekan berkala, tidak adanya kerjasama dalam fasilitas pendaftaran vaksin melalui aplikasi ini, memang tiket otomatis muncul, tapi hanya sekedar nomor tiket dan barcode, tidak jelas tempat dan waktunya apalagi penyelenggaranya, kemungkinan aplikasi ini hanya mewadahi data² penduduk, ttl, lokasi dll dan untuk pembagian sertifikat vaksin saja, tidak lebih sekedar pendataan. Nama aplikasinya peduli lindungi, trus yang dipedulikan apa dan yang lindungi apa ?",1
"Aplikasinya kurang memuaskan..minta di perbaharui..giliran di perbaharui..scan barcode nya gak bisa..harus melengkapi data..giliran isi data..nik bisa..tgl lahir udh berkali"" di klik ok..ttap ga mau muncul di kolom..tolong kasih tau solusi nya agar bisa melengkapi data akun",3
"Aplikasi check out sendiri saat jendela di tutup, harusnya jika sdh check in walau jendela di tutup status tetap in ( dlm mode latar belakang). Dan saat mau pulang kerja aplikasi di buka posisi aplikasi dalam pilihan status check out msh tersedia. Dan jika ybs lupa cek out, buat cek out otomatis jika titik kordinat menjauh dr titik cek in. Tolong di perbaiki",2
"Tolong ,, perbaiki lagi aplikasinya , Pada saat scan sudah muncul tetapi mengapa keluar qrcode tidak terlampaui? Dan diulangi lagi aplikasi mengalami gangguan ,, Udah lagi keadaan genting apk error SAT... Saran mending kita punya barcode aja kaya sertifikat ,, lalu petugas yg menscan selesaii..",1
"Aplikasi gak jelas,sdh isi nik dan nama jelas masak tidak bs masuk alasanya nama dan nik tidak sesuai,trs fungsinya E ktp untuk apa klo gak bisa sincronize ke semua platform. Ga jelas,ga mutu dan ga kompeten!!!!! Ganti namanya ja "" Tidak Peduli dan Tidak Lindungi""",1
"Aplikasi yang cukup membantu.kalau teman"" ada yg belum bisa masuk ke aplikasi, coba restart hpnya.pastikan nama, nik, dan no.telp teman"" sama dengan data yg kalian kasih waktu vaksin ya. Kalau ada kesalahan soal data di sertifikat vaksin, coba telp 119 tekan 9 habis itu 1 untuk perbaiki data yg salah. Semangat terus buat nge upgrade aplikasinya.saran saya supaya data"" sama zonanya lebih akurat aja sih.makasih",5
"Tolong di perbaiki aplikasi ini. Dari pendaftaran aja sdh ribet, saat masukin tgl lahir dulu bln dan thn. Sdh di urut begitu munculnya thn, bln dan tgl. (Ada keterangan harus tgl dulu) sdh di buat beberapakali baruu bisa. Terus kembali login suka blank aplikasinya....",1
"Stabil. Hanya perlu improvisasi yaitu jangan memaksa mengunakan GPS , kalau tidak memakai GPS aplikasi ini jadi banyak errornya dan banyak batasan disengaja, Masa menampilkan sertifikat perlu fasilitas GPS. bikin baterai HP drop mendadak. Kalau aplikasi ditutup GPS nya tidak otomatis tertutup, nyala terus tanpa sadar batrrai habis",4
"Setara aplikasi pemerintah looooo, aplikasi aja ga memadai untuk prangkat manapun, rakyat terus terusan dipaksa udah mau taat malah ga bisa, kadi apa yang dipermudah ya ? Udah install ulang, perkecil font, sampe kirim email juga lama banget tanggapannya. Ini mau bagaimana kedepannya",1
Aplikasi yg sangat merugikan rakyat..bilang sistem sedang bermasalah di tunggu udah 3 bulan masih saja gak bisa buka barcode udah hapus.download berulang ulang hasilnya tetap sama..udah isi data semua data lengkap masih saja tdk bisa udah kirim email jawabannya.. suruh download ulang..tapi hasilnya masih sama juga..dasar tolol,1
"Sudah beberapa bulan permasalahan di aplikasi ini masih belum selesai apakah kurang anggaran atau kurang kecerdasan terhadap SDM-SDM yg mengembangkan app ini ?? Setiap buka sertifikat vaksin selalu blank putih tidak bisa lihat, Admin HANYA menyarankan untuk mengakses lewat web atau via WA dari dulu.. LALUUUUU UNTUK APA ADA APLIKASI INI??????? Solusi penyelesaiannya mohon lebih jelas dengan MEMPERBAIKI app ini secepatnya bukan hanya menyarankan untuk cek via wa / web. . Tolong dilakukan!!!",1
"Tolong lebih afgrit lagi,banyak sudah dipaksin ke 2 sertifikat tidak muncul2...tolong kalau tidak bisa diaplikasi bisa bantu buat munculinnya bukan di luar aplikasi,jadinya bikin ribet pengguna aplikasi.ada aplikasi itu mempermudah bukan mempersulit.",2
"Aplikasi setelah di perbarui makin buruk, sulit buka apk, ketika buka jaringan semakin buruk, keluar dari apk jaringan bagus lg, sulit ngecek kartu vaksin, padahal apk lama tidak ribet. Menu nya mudah, ini susah pencet sana sini g ketemu, apk anj...k",1
"Tolong developer aplikasi & kemenkes kalau bikin aplikasi yg niat.. Masa saya mau login udah ceklis tapi gak bisa masuk karena gak bisa klik button ""saya setuju"" .. Harusnya aplikasi bisa menyesuaikan hp tiap"" masyarakat yg di pakai, karena gak tiap masyarakat punya hp dengan layar yang lebar.. Kalau kayak gini saya sulit mau kemana mana, saya juga udah cetak kartu vaksin jadi gak terpakai karena harus pakai aplikasi ini.. TOLONG DI PERBAIKI LAGI KEDEPANNYA !!! TERIMA KASIH",1
